Type,Name,Size,Unit,Dwt,GT,Flag,Built,Month,Builder,OwnerGroup
Container,Engedi,956 ,TEU,18828 ,13996 ,Panama,1978 ,,Narasaki S.B.,Capital Gate Holding
Container,Eagle Pride,956 ,TEU,18821 ,13996 ,Panama,1978 ,,Narasaki S.B.,EP Carriers Ltd
Container,Harvest,884 ,TEU,17870 ,13335 ,Cambodia,1986 ,,Neptun Rostock,World Merge Shpg
Container,Xin Jin Cheng 2,800 ,TEU,17107 ,11708 ,Peoples' Republic of China,2013 ,6 ,Winde,Quanzhou Jincheng
Container,Dole Honduras,910 ,TEU,16337 ,16657 ,Bahamas,1991 ,10 ,Fincantieri Ancona,Dole Fresh Fruit Int
Container,Maenam 1,908 ,TEU,15640 ,11810 ,Panama,1997 ,6 ,Iwagi Zosen,Shoei Kaiun
Container,CTP Golden,972 ,TEU,15640 ,11810 ,Indonesia,1997 ,7 ,Iwagi Zosen,PT Pelayaran Caraka
Container,IAL 001,908 ,TEU,15628 ,11810 ,Hong Kong,1996 ,9 ,Iwagi Zosen,Wan Hai Lines
Container,CTP Eagle,818 ,TEU,15428 ,11788 ,Indonesia,1994 ,12 ,Iwagi Zosen,PT Pelayaran Caraka
Container,Yossa Bhum,818 ,TEU,15414 ,11788 ,Singapore,1994 ,3 ,Iwagi Zosen,Regional Cont. Lines
Container,Verizon,758 ,TEU,15407 ,11788 ,Indonesia,1995 ,6 ,Iwagi Zosen,Salam Pacific
Container,West Scent,954 ,TEU,15326 ,11875 ,Panama,1995 ,12 ,Iwagi Zosen,FTN Shipping
Container,Argentino II,932 ,TEU,14967 ,12563 ,Argentina,2002 ,8 ,Hakata Zosen,Naviera Del Sud SA
Container,OEL Bengal,860 ,TEU,14910 ,10676 ,Singapore,1985 ,11 ,Shin Yamamoto,Transworld Group
Container,Blue Ocean,816 ,TEU,14900 ,9949 ,Hong Kong,1989 ,7 ,Shin Kurushima,SIPG
Container,Hon Chun,634 ,TEU,14504 ,9965 ,Hong Kong,1989 ,1 ,Naikai Innoshima,Wan Hai Lines
Container,Venus C,816 ,TEU,14400 ,9949 ,Liberia,1989 ,6 ,Shin Kurushima,Shanghai Newseas
Container,Shin Chun,730 ,TEU,14263 ,9954 ,Hong Kong,1987 ,3 ,Naikai Innoshima,Wan Hai Lines
Container,Dongtai Fortune,966 ,TEU,14180 ,10524 ,Hong Kong,1985 ,12 ,Werft Nobiskrug,Xixakou Co
Container,BFP Galaxy,977 ,TEU,14035 ,10457 ,Malta,1997 ,9 ,Astillero Barreras,Pacific & Atlantic
Container,BFP Melody,977 ,TEU,14035 ,10457 ,Malta,1998 ,3 ,Astillero Barreras,Pacific & Atlantic
Container,Captain Tsarev,827 ,TEU,14033 ,9948 ,Panama,1982 ,,Orenstein & Koppel,Chester Shipping
Container,National Glory,570 ,TEU,13864 ,11576 ,United States,1988 ,8 ,Stocznia Gdynia,Nat Shpng America
Container,Anina,868 ,TEU,13720 ,11662 ,United Kingdom,2006 ,6 ,J. J. Sietas,Peter Dohle Schiff.
Container,Elan,868 ,TEU,13682 ,11662 ,Netherlands,2005 ,5 ,J. J. Sietas,JR Shipping B.V.
Container,Kiribati Chief,876 ,TEU,13668 ,10357 ,Hong Kong,1990 ,3 ,Miho Zosensho,John Swire & Sons
Container,Containerships VII,966 ,TEU,13650 ,9953 ,Finland,2002 ,10 ,J. J. Sietas,Containerships Ltd
Container,Papuan Chief,981 ,TEU,13557 ,10350 ,Hong Kong,1991 ,2 ,Miho Zosensho,John Swire & Sons
Container,Renate P,950 ,TEU,13455 ,9962 ,Madeira,1997 ,2 ,J. J. Sietas,Stefan Patjens
Container,Island Chief,981 ,TEU,13387 ,10352 ,Hong Kong,1990 ,10 ,Miho Zosensho,John Swire & Sons
Container,Kokopo Chief,981 ,TEU,13387 ,10352 ,Hong Kong,1991 ,5 ,Miho Zosensho,John Swire & Sons
Container,Melanesian Chief,981 ,TEU,13387 ,10352 ,Hong Kong,1990 ,6 ,Miho Zosensho,John Swire & Sons
Container,Barbara P,942 ,TEU,13273 ,9962 ,Portugal,1997 ,3 ,J. J. Sietas,Stefan Patjens
Container,Kota Rancak,938 ,TEU,13260 ,9678 ,Singapore,2005 ,10 ,Shin Kochi Jyuko,Pacific Intl Lines
Container,Meratus Spirit 1,712 ,TEU,13226 ,9974 ,Indonesia,1989 ,2 ,Shanghai Shipyard,Pelayaran Meratus
Container,Kota Rajin,887 ,TEU,13212 ,9678 ,Singapore,2005 ,7 ,Shin Kochi Jyuko,Pacific Intl Lines
Container,Marina Star 3,846 ,TEU,13193 ,9907 ,Indonesia,1983 ,4 ,Shanghai Shipyard,Pelayaran Meratus
Container,Tanto Star,846 ,TEU,13193 ,9907 ,Indonesia,1982 ,12 ,Shanghai Shipyard,Tanto Intim Line
Container,Danum 160,908 ,TEU,13177 ,9689 ,Malaysia,2008 ,3 ,Linhai Hangchang,Shin Yang Shipping
Container,Containerships VIII,850 ,TEU,13174 ,9902 ,Germany,2006 ,1 ,J. J. Sietas,Hans Peter Wegener
Container,Xin Yong Chang 9,778 ,TEU,13136 ,9138 ,Peoples' Republic of China,2014 ,4 ,Yanhai Shipyard,Shishi Yongyi Shpg
Container,Marina Star 2,846 ,TEU,13126 ,9923 ,Indonesia,1983 ,6 ,Shanghai Shipyard,Pelayaran Meratus
Container,Marina Star 1,846 ,TEU,13089 ,9923 ,Indonesia,1983 ,2 ,Shanghai Shipyard,Pelayaran Meratus
Container,Southern Moana,777 ,TEU,13064 ,9442 ,Singapore,1998 ,2 ,Kanasashi K.K.,Pacific Intl Lines
Container,Leonie P,969 ,TEU,13059 ,9962 ,Antigua & Barbuda,1997 ,9 ,J. J. Sietas,Stefan Patjens
Container,Southern Trader,777 ,TEU,13058 ,9422 ,Singapore,1998 ,4 ,Kanasashi K.K.,Pacific Intl Lines
Container,Capitaine Wallis,777 ,TEU,13055 ,9422 ,Singapore,1998 ,3 ,Kanasashi K.K.,Pacific Intl Lines
Container,Intra Bhum,958 ,TEU,13021 ,9757 ,Thailand,2013 ,5 ,Dae Sun S.B.,Regional Cont. Lines
Container,Siri Bhum,958 ,TEU,13017 ,9757 ,Thailand,2013 ,2 ,Dae Sun S.B.,Regional Cont. Lines
Container,Southern Lily,938 ,TEU,13017 ,9725 ,Singapore,2006 ,1 ,Shin Kochi Jyuko,Pacific Intl Lines
Container,Star Carrier,962 ,TEU,13007 ,9522 ,South Korea,2005 ,3 ,Dae Sun S.B.,Nam Sung Shpg. Co.
Container,Star Mariner,962 ,TEU,13007 ,9522 ,South Korea,2005 ,5 ,Dae Sun S.B.,Nam Sung Shpg. Co.
Container,Sky Pride,950 ,TEU,13006 ,9520 ,South Korea,2005 ,9 ,Dae Sun S.B.,KMTC
Container,Wan Li,724 ,TEU,13003 ,9683 ,Peoples' Republic of China,1984 ,12 ,Dalian Shipyard,Dalian Port
Container,Kota Rakyat,851 ,TEU,13001 ,9725 ,Singapore,2006 ,6 ,Shin Kochi Jyuko,Pacific Intl Lines
Container,Forum Pacific,907 ,TEU,12985 ,9725 ,Singapore,2008 ,1 ,Shin Kochi Jyuko,Pacific Intl Lines
Container,Capitaine Cook,907 ,TEU,12985 ,9725 ,Singapore,2008 ,3 ,Shin Kochi Jyuko,Pacific Intl Lines
Container,Kota Restu,907 ,TEU,12985 ,9725 ,Singapore,2009 ,12 ,Shin Kochi Jyuko,Pacific Intl Lines
Container,Meratus Batam,942 ,TEU,12950 ,9991 ,Indonesia,1996 ,12 ,J. J. Sietas,Pelayaran Meratus
Container,Purki,923 ,TEU,12854 ,10396 ,Malta,1992 ,5 ,Meeres-Technik,Akar Deniz Tasimac.
Container,MSC Esha,923 ,TEU,12854 ,10396 ,Panama,1993 ,4 ,Meeres-Technik,MSC
Container,Dongjin Venus,953 ,TEU,12844 ,9520 ,South Korea,2011 ,9 ,Dae Sun S.B.,Dong Jin Shipping
Container,Star Express,953 ,TEU,12839 ,9520 ,Marshall Islands,2010 ,10 ,Dae Sun S.B.,Nam Sung Shpg. Co.
Container,Star Pioneer,953 ,TEU,12839 ,9520 ,Marshall Islands,2010 ,8 ,Dae Sun S.B.,Nam Sung Shpg. Co.
Container,Star Clipper,953 ,TEU,12839 ,9520 ,South Korea,2010 ,3 ,Dae Sun S.B.,Nam Sung Shpg. Co.
Container,Star Skipper,953 ,TEU,12839 ,9520 ,South Korea,2010 ,6 ,Dae Sun S.B.,Nam Sung Shpg. Co.
Container,Vania,700 ,TEU,12839 ,8570 ,Mongolia,1992 ,4 ,Shin Kurushima,Trans Victoria
Container,Doowoo Family,700 ,TEU,12827 ,8628 ,South Korea,1992 ,7 ,Shin Kurushima,Doowoo Shipping
Container,Capitaine Tasman,777 ,TEU,12814 ,9442 ,Singapore,1998 ,1 ,Kanasashi K.K.,Pacific Intl Lines
Container,SITC Kwangyang,953 ,TEU,12782 ,9520 ,Hong Kong,2012 ,1 ,Dae Sun S.B.,SITC
Container,Armada Permata,714 ,TEU,12723 ,9048 ,Indonesia,1994 ,8 ,Iwagi Zosen,Salam Pacific
Container,Alessia,856 ,TEU,12710 ,9764 ,Malta,1984 ,12 ,J. J. Sietas,Transyug Shipping
Container,SITC Tokyo,850 ,TEU,12694 ,9413 ,Panama,2002 ,8 ,Kyokuyo Shipyard,SITC
Container,Haian Park,787 ,TEU,12649 ,8500 ,Vietnam,2000 ,1 ,Kyokuyo Shipyard,Hai An Transport
Container,SITC Manila,787 ,TEU,12649 ,8500 ,Hong Kong,2000 ,3 ,Kyokuyo Shipyard,SITC
Container,SITC Kobe,831 ,TEU,12645 ,9571 ,Panama,2004 ,3 ,Kyokuyo Shipyard,SITC
Container,SITC Ningbo,831 ,TEU,12645 ,9571 ,Hong Kong,2004 ,5 ,Kyokuyo Shipyard,SITC
Container,SITC Yokohama,831 ,TEU,12645 ,9571 ,Panama,2004 ,7 ,Kyokuyo Shipyard,SITC
Container,Pictor J,925 ,TEU,12640 ,10695 ,Cyprus,2009 ,1 ,Naval Gijon,Jungerhans & Co
Container,Winland Dalian,868 ,TEU,12630 ,8944 ,Hong Kong,1996 ,7 ,Selah Shipyard,Winland Group
Container,Ajyal 1,860 ,TEU,12630 ,8944 ,Panama,1997 ,4 ,Selah Shipyard,Ajyal Company
Container,Taipan,925 ,TEU,12612 ,10694 ,Cyprus,2007 ,3 ,Naval Gijon,Pacific & Atlantic
Container,SITC Hong Kong,831 ,TEU,12601 ,9500 ,Panama,2007 ,4 ,Kyokuyo Shipyard,SITC
Container,SITC Xiamen,831 ,TEU,12601 ,9500 ,Panama,2007 ,7 ,Kyokuyo Shipyard,SITC
Container,SITC Nagoya,831 ,TEU,12601 ,9500 ,Panama,2006 ,6 ,Kyokuyo Shipyard,SITC
Container,SITC Tianjin,907 ,TEU,12601 ,9500 ,Panama,2006 ,9 ,Kyokuyo Shipyard,SITC
Container,CSCL Osaka,908 ,TEU,12562 ,9858 ,Hong Kong,2008 ,7 ,Nanjing Wujiazui,Tiger Group
Container,CSCL Nagoya,908 ,TEU,12562 ,9858 ,Hong Kong,2008 ,10 ,Nanjing Wujiazui,Tiger Group
Container,CSCL Yokohama,908 ,TEU,12550 ,9858 ,Hong Kong,2009 ,4 ,Nanjing Wujiazui,Tiger Group
Container,CSCL Tokyo,908 ,TEU,12550 ,9858 ,Hong Kong,2008 ,2 ,Nanjing Wujiazui,Tiger Group
Container,Triumph,907 ,TEU,12550 ,9550 ,Bahamas,2007 ,9 ,Kyokuyo Shipyard,Kotoku Kaiun
Container,Sinotrans Beijing,907 ,TEU,12550 ,9550 ,Hong Kong,2008 ,2 ,Kyokuyo Shipyard,Sinotrans & CSC
Container,Sinotrans Shenzhen,907 ,TEU,12550 ,9550 ,Hong Kong,2008 ,3 ,Kyokuyo Shipyard,Sinotrans & CSC
Container,Trinity,907 ,TEU,12550 ,9550 ,Bahamas,2007 ,4 ,Kyokuyo Shipyard,Kotoku Kaiun
Container,Sinotrans Ningbo,907 ,TEU,12550 ,9550 ,Hong Kong,2008 ,5 ,Kyokuyo Shipyard,Sinotrans & CSC
Container,Sinotrans Xiamen,907 ,TEU,12550 ,9550 ,Hong Kong,2008 ,7 ,Kyokuyo Shipyard,Sinotrans & CSC
Container,Trident,907 ,TEU,12550 ,9550 ,Bahamas,2008 ,9 ,Kyokuyo Shipyard,Kotoku Kaiun
Container,Contrail Sky,907 ,TEU,12550 ,9517 ,Panama,2009 ,1 ,Kyokuyo Shipyard,Tsuneishi Holdings
Container,Sky Victoria,907 ,TEU,12550 ,9592 ,South Korea,2008 ,10 ,Kyokuyo Shipyard,Itochu Corp.
Container,Eastern Express,840 ,TEU,12473 ,8813 ,South Korea,2004 ,11 ,Dae Sun S.B.,Pan Continental Shpg
Container,Tropic Carib,973 ,TEU,12418 ,10851 ,St. Vincent & Grenadines,2001 ,8 ,Shanghai Edward,Saltchuk Resources
Container,Tropic Unity,850 ,TEU,12418 ,10851 ,St. Vincent & Grenadines,2002 ,1 ,Shanghai Edward,Saltchuk Resources
Container,Meratus Manado,848 ,TEU,12408 ,9357 ,Indonesia,1997 ,12 ,Kyokuyo Shipyard,Pelayaran Meratus
Container,Pacific Grace,836 ,TEU,12368 ,9352 ,Panama,1997 ,8 ,Kyokuyo Shipyard,Gemadept
Container,Carat,889 ,TEU,12356 ,9983 ,Antigua & Barbuda,2009 ,10 ,Fujian Mawei SB,Buss Group
Container,Pegasus,877 ,TEU,12306 ,9983 ,Antigua & Barbuda,2009 ,10 ,Fujian Mawei SB,Buss Group
Container,X-Press Tajumulco,877 ,TEU,12306 ,8250 ,Singapore,2010 ,7 ,Fujian Mawei SB,Sea Consortium
Container,Yerupaja,877 ,TEU,12306 ,8250 ,Singapore,2010 ,3 ,Fujian Mawei SB,Sea Consortium
Container,Philemon,877 ,TEU,12306 ,8250 ,Antigua & Barbuda,2010 ,6 ,Fujian Mawei SB,Buss Group
Container,Priamos,877 ,TEU,12306 ,9938 ,Antigua & Barbuda,2011 ,1 ,Fujian Mawei SB,Unknown
Container,Tanto Tangguh,736 ,TEU,12288 ,9380 ,Indonesia,1998 ,9 ,Kyokuyo Shipyard,Tanto Intim Line
Container,Pollux,877 ,TEU,12267 ,9983 ,Antigua & Barbuda,2009 ,7 ,Fujian Mawei SB,Buss Group
Container,Ceres,889 ,TEU,12254 ,9983 ,Antigua & Barbuda,2010 ,1 ,Fujian Mawei SB,Buss Group
Container,Perseus,877 ,TEU,12253 ,8250 ,Antigua & Barbuda,2010 ,9 ,Fujian Mawei SB,Buss Group
Container,Tanto Terang,736 ,TEU,12250 ,9380 ,Indonesia,1998 ,6 ,Kyokuyo Shipyard,Tanto Intim Line
Container,Danum 159,815 ,TEU,12189 ,9009 ,Malaysia,2007 ,6 ,Ningbo Boda S.B.,Shin Yang Shipping
Container,Danum 158,815 ,TEU,12189 ,9009 ,Malaysia,2006 ,1 ,Ningbo Boda S.B.,Shin Yang Shipping
Container,Lagarfoss,875 ,TEU,12150 ,10106 ,Antigua & Barbuda,2014 ,6 ,Rongcheng Shenfei,Eimskip
Container,Perseus J,925 ,TEU,12110 ,10965 ,Cyprus,2008 ,4 ,Naval Gijon,Jungerhans & Co
Container,Reverence,932 ,TEU,12106 ,9990 ,Bahamas,2001 ,10 ,Hakata Zosen,Yamato Kaiun
Container,Eurasia,760 ,TEU,12077 ,8853 ,Belize,1984 ,4 ,J. J. Sietas,Intl. Shpg. Group
Container,Vega Aquila,957 ,TEU,12051 ,9961 ,Liberia,2009 ,1 ,Zhejiang Yangfan,Vega-Reederei
Container,Warnow Trout,998 ,TEU,11983 ,9946 ,Cyprus,2008 ,7 ,Zhejiang Ouhua SB,Hermann Buss
Container,Medaegean,998 ,TEU,11979 ,9946 ,Cyprus,2008 ,11 ,Zhejiang Ouhua SB,Hermann Buss
Container,Warnow Carp,998 ,TEU,11979 ,9946 ,Cyprus,2009 ,5 ,Zhejiang Ouhua SB,Hermann Buss
Container,Medbothnia,998 ,TEU,11979 ,9946 ,Cyprus,2008 ,5 ,Zhejiang Ouhua SB,Hermann Buss
Container,Vega Tau,998 ,TEU,11979 ,9946 ,Liberia,2007 ,10 ,Zhejiang Ouhua SB,Vega-Reederei
Container,Formosa Container No. 4,900 ,TEU,11975 ,9280 ,Liberia,2007 ,2 ,Hangzhou Dongfeng,Formosa Plastics Co.
Container,Warnow Perch,998 ,TEU,11968 ,9946 ,Cyprus,2007 ,11 ,Zhejiang Ouhua SB,Hermann Buss
Container,SITC Kaohsiung,915 ,TEU,11936 ,9280 ,Panama,2007 ,4 ,Nantong Yahua,SITC
Container,Vega Beta,957 ,TEU,11836 ,9981 ,Liberia,2006 ,1 ,Zhejiang Yangfan,Vega-Reederei
Container,Heinrich Sibum,957 ,TEU,11821 ,9981 ,Antigua & Barbuda,2007 ,2 ,Zhejiang Yangfan,Reederei Bernd Sibum
Container,Georgia,957 ,TEU,11815 ,9981 ,Marshall Islands,2005 ,12 ,Zhejiang Yangfan,Technomar Shipping
Container,Vega Sagittarius,957 ,TEU,11811 ,9981 ,Liberia,2012 ,1 ,Zhejiang Yangfan,Vega-Reederei
Container,Tinghir,957 ,TEU,11808 ,9981 ,Morocco,2006 ,12 ,Zhejiang Yangfan,I.M.T.C.
Container,Zhong Tai 8,642 ,TEU,11806 ,8564 ,Peoples' Republic of China,2007 ,6 ,Zhoushan Longtai,Zhoushan Edible Oils
Container,Bernhard Sibum,957 ,TEU,11800 ,9981 ,Antigua & Barbuda,2006 ,9 ,Zhejiang Yangfan,Reederei Bernd Sibum
Container,Dole California,890 ,TEU,11800 ,16488 ,Bahamas,1988 ,1 ,Fincantieri Marghera,Dole Fresh Fruit Int
Container,Dole Costa Rica,890 ,TEU,11800 ,16488 ,Bahamas,1991 ,10 ,Fincantieri Castell,Dole Fresh Fruit Int
Container,Spyros,957 ,TEU,11798 ,9981 ,Marshall Islands,2005 ,7 ,Zhejiang Yangfan,Technomar Shipping
Container,Vega Scorpio,957 ,TEU,11768 ,9981 ,Antigua & Barbuda,2010 ,6 ,Zhejiang Yangfan,Vega-Reederei
Container,Amneh-F,669 ,TEU,11754 ,8328 ,Panama,1983 ,1 ,J. J. Sietas,Nereide Marine SA
Container,Malmo,605 ,TEU,11744 ,8328 ,Tanzania,1982 ,1 ,J. J. Sietas,IMS Greece
Container,Hua Xu Da 6,800 ,TEU,11728 ,8114 ,Peoples' Republic of China,2011 ,9 ,Zhejiang Donghong,China Shipping Group
Container,Sofrana Surville,894 ,TEU,11700 ,9939 ,Antigua & Barbuda,2007 ,6 ,Jiangsu Eastern,Tom Worden Schiffs
Container,Eemsdijk,869 ,TEU,11700 ,9935 ,Netherlands,2007 ,9 ,Jiangsu Eastern,Navigia Group
Container,Containerships VI,956 ,TEU,11660 ,9953 ,Germany,1999 ,10 ,J. J. Sietas,Hans Peter Wegener
Container,Methi Bhum,928 ,TEU,11655 ,9661 ,Singapore,2001 ,12 ,MHI Shimonoseki,Regional Cont. Lines
Container,Nithi Bhum,928 ,TEU,11655 ,9661 ,Singapore,2002 ,2 ,MHI Shimonoseki,Regional Cont. Lines
Container,Burak Bayraktar,858 ,TEU,11655 ,8323 ,Turkey,2002 ,11 ,Dentas Gemi,Bayraktar Denizcilik
Container,MSC Hoggar,820 ,TEU,11655 ,8656 ,Turkey,2004 ,2 ,Torgem Shipyard,Bayraktar Denizcilik
Container,Xin Qun Dao,716 ,TEU,11621 ,7808 ,Peoples' Republic of China,2005 ,8 ,Zhejiang Yangfan,Zhoushan Hefeng Shg.
Container,Xin He Da,716 ,TEU,11620 ,7808 ,Panama,2005 ,12 ,Zhoushan Zhaobao,Zhoushan Hefeng Shg.
Container,Dole Ecuador,890 ,TEU,11613 ,16488 ,Bahamas,1989 ,2 ,Fincantieri Marghera,Dole Fresh Fruit Int
Container,Hijau Jelita,850 ,TEU,11593 ,8890 ,Indonesia,1997 ,12 ,Tachibana S.B.,Salam Pacific
Container,Chang Rong 2,734 ,TEU,11531 ,8834 ,Peoples' Republic of China,2011 ,9 ,Yuhuan County SB,Changrong Shpg
Container,Hub Gallardo,700 ,TEU,11506 ,8214 ,Marshall Islands,1998 ,1 ,Watanabe Zosensho,Hub Shipping
Container,Vega Virgo,960 ,TEU,11500 ,9981 ,Liberia,2011 ,10 ,Zhejiang Yangfan,Vega-Reederei
Container,Hohebank,957 ,TEU,11500 ,9981 ,Antigua & Barbuda,2007 ,12 ,Zhejiang Yangfan,Rass Reederei
Container,CMA CGM Meknes,957 ,TEU,11500 ,9981 ,Antigua & Barbuda,2008 ,2 ,Zhejiang Yangfan,Rass Reederei
Container,Vega Nikolas,957 ,TEU,11500 ,9996 ,Liberia,2008 ,6 ,Zhejiang Yangfan,Vega-Reederei
Container,Spica,957 ,TEU,11500 ,9981 ,Liberia,2008 ,9 ,Zhejiang Yangfan,Vega-Reederei
Container,CMA CGM Agadir,957 ,TEU,11500 ,9981 ,Antigua & Barbuda,2007 ,4 ,Zhejiang Yangfan,Rass Reederei
Container,Hoheplate,957 ,TEU,11500 ,9981 ,Antigua & Barbuda,2007 ,11 ,Zhejiang Yangfan,Rass Reederei
Container,Hoheriff,957 ,TEU,11500 ,9981 ,Antigua & Barbuda,2007 ,7 ,Zhejiang Yangfan,Rass Reederei
Container,Hanse Reliance,957 ,TEU,11500 ,9981 ,Liberia,2006 ,11 ,Zhejiang Yangfan,Johs. Thode GmbH.
Container,Alexander Sibum,957 ,TEU,11500 ,9981 ,Antigua & Barbuda,2006 ,11 ,Zhejiang Yangfan,Reederei Bernd Sibum
Container,Lena,957 ,TEU,11500 ,9981 ,Cyprus,2006 ,7 ,Zhejiang Yangfan,Unknown
Container,Ioulia,957 ,TEU,11500 ,9981 ,Marshall Islands,2006 ,8 ,Zhejiang Yangfan,Technomar Shipping
Container,Alexia,957 ,TEU,11500 ,9981 ,Marshall Islands,2006 ,3 ,Zhejiang Yangfan,Technomar Shipping
Container,Vega Carina,957 ,TEU,11500 ,9981 ,Liberia,2006 ,2 ,Zhejiang Yangfan,Vega-Reederei
Container,George I,957 ,TEU,11500 ,9981 ,Marshall Islands,2006 ,6 ,Zhejiang Yangfan,Technomar Shipping
Container,Vega Pollux,957 ,TEU,11500 ,9981 ,Antigua & Barbuda,2005 ,10 ,Zhejiang Yangfan,Vega-Reederei
Container,ARA Atlantis,868 ,TEU,11435 ,9962 ,Gibraltar,2007 ,4 ,J. J. Sietas,ARA Group
Container,Kornett,868 ,TEU,11434 ,9981 ,Madeira,2007 ,6 ,J. J. Sietas,Eicke Schiffs. KG
Container,Joanna Borchard,868 ,TEU,11433 ,9981 ,Antigua & Barbuda,2007 ,6 ,J. J. Sietas,Friedhelm Dede K.G.
Container,WEC Velazquez,868 ,TEU,11433 ,9962 ,Cyprus,2007 ,8 ,J. J. Sietas,Bernd Bartels
Container,BF Euphoria,868 ,TEU,11432 ,9962 ,Antigua & Barbuda,2006 ,8 ,J. J. Sietas,Foroohari Schiff.
Container,BF Confianza,868 ,TEU,11424 ,9962 ,Madeira,2004 ,4 ,J. J. Sietas,Foroohari Schiff.
Container,Alida,868 ,TEU,11416 ,9962 ,Liberia,2005 ,7 ,J. J. Sietas,Jens-Peter Schluter
Container,Hanna,868 ,TEU,11408 ,9981 ,Cyprus,2008 ,7 ,J. J. Sietas,Ahrens Gebruder
Container,WEC Goya,868 ,TEU,11405 ,9981 ,Cyprus,2008 ,6 ,J. J. Sietas,Jens & Waller K.G.
Container,John Lukas Dede,862 ,TEU,11404 ,9962 ,Antigua & Barbuda,2005 ,8 ,J. J. Sietas,Friedhelm Dede K.G.
Container,Larissa,868 ,TEU,11404 ,9990 ,Cyprus,2004 ,2 ,J. J. Sietas,Ahrens Gebruder
Container,Angela,862 ,TEU,11403 ,9962 ,Gibraltar,2005 ,12 ,J. J. Sietas,Gerd Bartels
Container,Concordia,864 ,TEU,11401 ,7999 ,Germany,1997 ,11 ,J. J. Sietas,Gerd Koppelmann
Container,He Bin,834 ,TEU,11400 ,8986 ,Peoples' Republic of China,1999 ,8 ,Fujian Mawei SB,Zhoushan Hefeng Shg.
Container,Kharis Jupiter,834 ,TEU,11400 ,9030 ,South Korea,2000 ,4 ,Fujian Mawei SB,Kharis Shipping Co.
Container,Sinokor Akita,834 ,TEU,11400 ,9038 ,Marshall Islands,1998 ,12 ,Shandong Weihai SY,Sinokor Merchant
Container,Sinokor Tianjin,834 ,TEU,11400 ,9038 ,Marshall Islands,1998 ,9 ,Fujian Mawei SB,Sinokor Merchant
Container,Sinokor Qingdao,834 ,TEU,11400 ,8986 ,Marshall Islands,1999 ,1 ,Fujian Mawei SB,Sinokor Merchant
Container,Tanto Tenang,834 ,TEU,11400 ,9030 ,Indonesia,1999 ,7 ,Xiamen Shipbuilding,Tanto Intim Line
Container,Sinokor Yokohama,834 ,TEU,11400 ,8986 ,South Korea,2000 ,1 ,Xiamen Shipbuilding,Sinokor Merchant
Container,Berit,868 ,TEU,11391 ,9981 ,Cyprus,2001 ,9 ,J. J. Sietas,Heinz-Georg Voge K.G
Container,Anna Sophie Dede,868 ,TEU,11390 ,9990 ,Antigua & Barbuda,2001 ,11 ,J. J. Sietas,Friedhelm Dede K.G.
Container,He Yang,834 ,TEU,11390 ,9638 ,Peoples' Republic of China,2000 ,9 ,Shandong Weihai SY,Zhoushan Hefeng Shg.
Container,Aurora,868 ,TEU,11386 ,9981 ,Cyprus,2001 ,7 ,J. J. Sietas,Rudolf Schepers KG
Container,Jork,868 ,TEU,11386 ,9981 ,Cyprus,2001 ,9 ,J. J. Sietas,Meerpahl & Meyer
Container,Bjorg,868 ,TEU,11386 ,9981 ,Antigua & Barbuda,2001 ,4 ,J. J. Sietas,Vaage Shipmanagement
Container,Neuenfelde,868 ,TEU,11386 ,9981 ,Antigua & Barbuda,2001 ,6 ,J. J. Sietas,Gerd Bartels
Container,Nathalie Ehler,868 ,TEU,11367 ,9990 ,Antigua & Barbuda,2002 ,4 ,J. J. Sietas,Heinz Ehler
Container,Banga Biraj,669 ,TEU,11360 ,8350 ,Bangladesh,1982 ,5 ,J. J. Sietas,HRC Shipping
Container,Bianca Rambow,868 ,TEU,11286 ,9981 ,Germany,2004 ,9 ,J. J. Sietas,Rambow Bereederungs
Container,Andrea,868 ,TEU,11285 ,9981 ,Gibraltar,2005 ,9 ,J. J. Sietas,Heinz Ehler
Container,Henneke Rambow,868 ,TEU,11274 ,9981 ,Germany,2007 ,2 ,J. J. Sietas,Rambow Bereederungs
Container,Alana,868 ,TEU,11274 ,9981 ,Madeira,2004 ,8 ,J. J. Sietas,Peter Dohle Schiff.
Container,Annabella S,868 ,TEU,11273 ,9981 ,Liberia,2006 ,10 ,J. J. Sietas,Jens-Peter Schluter
Container,Helmut,868 ,TEU,11272 ,9981 ,Cyprus,2006 ,11 ,J. J. Sietas,Jens & Waller K.G.
Container,Tongan II,925 ,TEU,11261 ,10694 ,Cyprus,2007 ,9 ,Naval Gijon,Pacific & Atlantic
Container,Tanto Permai,662 ,TEU,11250 ,8652 ,Indonesia,1994 ,,Shin Kurushima,Tanto Intim Line
Container,Resurgence,932 ,TEU,11247 ,9943 ,Bahamas,2002 ,3 ,Watanabe Zosensho,Kotoku Kaiun
Container,Tanto Express,662 ,TEU,11244 ,8652 ,Indonesia,1994 ,7 ,Shin Kurushima,Tanto Intim Line
Container,Reflection,915 ,TEU,11229 ,9443 ,Bahamas,2004 ,4 ,Watanabe Zosensho,Yamato Kaiun
Container,BF Caroda,868 ,TEU,11202 ,9990 ,Antigua & Barbuda,2004 ,6 ,J. J. Sietas,Foroohari Schiff.
Container,Sinotrans Nagoya,915 ,TEU,11200 ,9443 ,Bahamas,2005 ,7 ,Watanabe Zosensho,Kotoku Kaiun
