Type,Name,Size,Unit,Dwt,GT,Flag,Built,Month,Builder,OwnerGroup
Container,EM Andros,2495 ,TEU,33216 ,27227 ,Liberia,2003 ,3 ,Naikai Zosen Setoda,Eurobulk Ltd.
Container,Jan Ritscher,2526 ,TEU,33100 ,25705 ,Liberia,1999 ,5 ,Kv. Warnowwerft,Gerd Ritscher K.G.
Container,Hanjin Dalian,2535 ,TEU,33100 ,27061 ,Panama,2011 ,9 ,Naikai Innoshima,Santoku Shipping
Container,Hanjin Chennai,2535 ,TEU,33100 ,27061 ,Panama,2010 ,11 ,Naikai Innoshima,Santoku Shipping
Container,MOL Sparkle,2553 ,TEU,33100 ,27200 ,Panama,2009 ,11 ,Naikai Innoshima,Mitsui O.S.K. Lines
Container,MOL Success,2553 ,TEU,33100 ,27100 ,Panama,2010 ,7 ,Naikai Zosen Setoda,Santoku Shipping
Container,Tiger,2474 ,TEU,33082 ,25756 ,Liberia,2005 ,11 ,Volkswerft,"Blumenthal, Johann"
Container,Constantin S,2529 ,TEU,33011 ,27191 ,Antigua & Barbuda,2006 ,4 ,Naikai Zosen Setoda,"Schepers, H."
Container,Los Andes Bridge,2450 ,TEU,32997 ,27191 ,Panama,2009 ,3 ,Naikai Innoshima,K-Line
Container,Arica Bridge,2450 ,TEU,32997 ,27191 ,Panama,2010 ,2 ,Naikai Innoshima,Hokusho Shipping
Container,Callao Bridge,2450 ,TEU,32997 ,27191 ,Panama,2010 ,4 ,Naikai Innoshima,Temm Maritime
Container,MSC Jenny,2303 ,TEU,32984 ,28397 ,Liberia,1995 ,5 ,CCN Maua,MSC
Container,Wan Hai 311,2646 ,TEU,32937 ,28370 ,Singapore,2005 ,7 ,Jurong S.Y.,Wan Hai Lines
Container,Wan Hai 312,2646 ,TEU,32937 ,28370 ,Singapore,2005 ,7 ,Jurong S.Y.,Wan Hai Lines
Container,Wan Hai 313,2646 ,TEU,32937 ,27800 ,Singapore,2006 ,3 ,Jurong S.Y.,Wan Hai Lines
Container,Wan Hai 315,2646 ,TEU,32937 ,27800 ,Singapore,2006 ,9 ,Jurong S.Y.,Wan Hai Lines
Container,Wan Hai 316,2646 ,TEU,32937 ,27800 ,Singapore,2007 ,4 ,Jurong S.Y.,Wan Hai Lines
Container,Wan Hai 317,2646 ,TEU,32937 ,27800 ,Singapore,2008 ,1 ,Jurong S.Y.,Wan Hai Lines
Container,GSL Africa,2450 ,TEU,32906 ,27213 ,Liberia,2010 ,4 ,Naikai Zosen Setoda,Zim Integrated Shpg.
Container,Helene S,2450 ,TEU,32878 ,27213 ,Antigua & Barbuda,2007 ,1 ,Naikai Zosen Setoda,"Schepers, H."
Container,Hanjin Chittagong,2450 ,TEU,32800 ,27200 ,Panama,2007 ,5 ,Naikai Zosen Setoda,Doun Kisen K.K.
Container,Hanjin Qingdao,2401 ,TEU,32800 ,27200 ,Panama,2007 ,7 ,Naikai Zosen Setoda,Doun Kisen K.K.
Container,Leo Perdana,2450 ,TEU,32800 ,27200 ,Panama,2007 ,11 ,Naikai Zosen Setoda,Tokei Kaiun Co.
Container,Auguste Schulte,2602 ,TEU,32695 ,27093 ,Liberia,2002 ,2 ,STX SB (Jinhae),Schulte Group
Container,Albert Rickmers,2226 ,TEU,32500 ,25200 ,Liberia,1998 ,2 ,CSBC (Kaohsiung),Rickmers Group
Container,Aenne Rickmers,2226 ,TEU,32500 ,25200 ,Liberia,1998 ,3 ,CSBC (Kaohsiung),Rickmers Group
Container,Dong Fang Qiang,2000 ,TEU,32482 ,24046 ,Marshall Islands,1996 ,12 ,Flensburger SB,Fujian Provincial
Container,Nikolas,2506 ,TEU,32391 ,25294 ,Panama,2000 ,5 ,Samsung HI,Technomar Shipping
Container,EM Athens,2506 ,TEU,32323 ,25294 ,Marshall Islands,2000 ,11 ,Samsung HI,Eurobulk Ltd.
Container,EM Chios,2506 ,TEU,32321 ,25294 ,Marshall Islands,2000 ,8 ,Samsung HI,Eurobulk Ltd.
Container,Maira,2506 ,TEU,32308 ,25294 ,Panama,2000 ,7 ,Samsung HI,Technomar Shipping
Container,Newyorker,2500 ,TEU,32299 ,25294 ,Panama,2001 ,1 ,Samsung HI,Technomar Shipping
Container,MSC Sierra II,2023 ,TEU,31829 ,23953 ,Liberia,1991 ,11 ,Hyundai HI,Costamare Shipping
Container,MSC Reunion,2024 ,TEU,31829 ,23953 ,Liberia,1992 ,6 ,Hyundai HI,Costamare Shipping
Container,MSC Namibia II,2023 ,TEU,31829 ,23953 ,Liberia,1991 ,8 ,Hyundai HI,Costamare Shipping
Container,Uru Bhum,2577 ,TEU,31805 ,23922 ,Thailand,2005 ,3 ,MHI Nagasaki,Regional Cont. Lines
Container,Vira Bhum,2577 ,TEU,31805 ,23922 ,Thailand,2005 ,4 ,MHI Nagasaki,Regional Cont. Lines
Container,Tiger Bridge,2228 ,TEU,31627 ,24495 ,Marshall Islands,1990 ,11 ,Hyundai HI,Eurobulk Ltd.
Container,Ming Hao,2026 ,TEU,31584 ,24305 ,Peoples' Republic of China,1990 ,10 ,Hyundai HI,Zhejiang Guo Yuan
Container,ANL Benalla,2646 ,TEU,31500 ,27800 ,Liberia,2006 ,6 ,Jurong S.Y.,F. Laeisz
Container,Pontresina,2646 ,TEU,31500 ,27800 ,Liberia,2008 ,3 ,Jurong S.Y.,F. Laeisz
Container,Horizon Enterprise,2302 ,TEU,31477 ,28095 ,United States,1980 ,7 ,Beth SB Sparrows Pnt,The Pasha Group
Container,Horizon Navigator,2361 ,TEU,31303 ,28095 ,United States,1972 ,9 ,Ingalls S.B.,Matson Inc
Container,MSC Lucia,1893 ,TEU,31290 ,21887 ,Panama,1985 ,10 ,Howaldtswerke Werft,MSC
Container,MSC Gabriella,1893 ,TEU,31290 ,21887 ,Panama,1985 ,12 ,Howaldtswerke Werft,MSC
Container,Horizon Pacific,2302 ,TEU,31268 ,28087 ,United States,1979 ,12 ,Beth SB Sparrows Pnt,The Pasha Group
Container,MSC Adele,1911 ,TEU,31205 ,21633 ,Panama,1986 ,7 ,Howaldtswerke Werft,MSC
Container,MSC Annamaria,1911 ,TEU,31205 ,21633 ,Panama,1987 ,3 ,Howaldtswerke Werft,MSC
Container,MSC Augusta,1911 ,TEU,31205 ,21648 ,Panama,1986 ,5 ,Howaldtswerke Werft,MSC
Container,MSC Floriana,1911 ,TEU,31205 ,21648 ,Panama,1986 ,12 ,Howaldtswerke Werft,MSC
Container,MSC Joy,1893 ,TEU,31160 ,30567 ,Malta,1993 ,,Stocz. Szczecin,MSC
Container,Helene,2474 ,TEU,31155 ,25756 ,Marshall Islands,2005 ,9 ,Volkswerft,Alnwick Harmstorf
Container,Wana Bhum,2378 ,TEU,30832 ,24100 ,Thailand,2005 ,5 ,MHI Shimonoseki,Regional Cont. Lines
Container,Xutra Bhum,2378 ,TEU,30832 ,24100 ,Thailand,2005 ,7 ,MHI Shimonoseki,Regional Cont. Lines
Container,CMA CGM Fort St. Louis,2260 ,TEU,30804 ,26047 ,France,2003 ,6 ,CSBC (Kaohsiung),CMA-CGM
Container,CMA CGM Fort St. Pierre,2260 ,TEU,30804 ,26047 ,France,2003 ,6 ,CSBC (Kaohsiung),CMA-CGM
Container,CMA CGM Fort Ste Marie,2260 ,TEU,30804 ,26047 ,France,2003 ,7 ,CSBC (Kaohsiung),CMA-CGM
Container,CMA CGM Fort St. Georges,2260 ,TEU,30804 ,26047 ,France,2003 ,7 ,CSBC (Kaohsiung),CMA-CGM
Container,Alexandra Rickmers,2226 ,TEU,30781 ,26131 ,Liberia,1997 ,12 ,CSBC (Kaohsiung),Rickmers Group
Container,Patricia Rickmers,2226 ,TEU,30781 ,26131 ,Portugal,1998 ,7 ,CSBC (Kaohsiung),Rickmers Group
Container,Bonavia,2078 ,TEU,30743 ,23691 ,Liberia,1995 ,8 ,Stocznia Gdynia,"Dauelsberg, Herm"
Container,Lindavia,2078 ,TEU,30743 ,23825 ,Liberia,1996 ,8 ,Stocznia Gdynia,"Dauelsberg, Herm"
Container,Magnavia,2078 ,TEU,30743 ,23825 ,Liberia,1996 ,12 ,Stocznia Gdynia,"Dauelsberg, Herm"
Container,Marivia,2078 ,TEU,30740 ,23691 ,Liberia,2001 ,5 ,Stocznia Gdynia,"Dauelsberg, Herm"
Container,MSC Shirley,2082 ,TEU,30740 ,23691 ,Liberia,2000 ,11 ,Stocznia Gdynia,Freedom Shpg Mngt
Container,Willi,2171 ,TEU,30738 ,26125 ,Marshall Islands,1998 ,9 ,CSBC (Kaohsiung),Rickmers Group
Container,Lady of Luck,2226 ,TEU,30730 ,26131 ,Panama,1998 ,8 ,CSBC (Kaohsiung),Victoria Oceanway
Container,Alice Rickmers,2226 ,TEU,30726 ,26131 ,Liberia,1998 ,4 ,CSBC (Kaohsiung),Rickmers Group
Container,Andre Rickmers,2171 ,TEU,30725 ,26131 ,Liberia,1998 ,5 ,CSBC (Kaohsiung),Rickmers Group
Container,Andreas,2171 ,TEU,30723 ,26131 ,Liberia,1998 ,4 ,CSBC (Kaohsiung),Rickmers Group
Container,E.R. Hamburg,2226 ,TEU,30705 ,26125 ,Liberia,1998 ,9 ,CSBC (Kaohsiung),Blue Star Holding
Container,E.R. Santiago,2226 ,TEU,30705 ,26125 ,Liberia,1998 ,9 ,CSBC (Kaohsiung),Blue Star Holding
Container,Spirit of Cape Town,2226 ,TEU,30703 ,26047 ,Singapore,2000 ,3 ,CSBC (Kaohsiung),Rickmers Group
Container,Spirit of Colombo,2226 ,TEU,30703 ,26044 ,Singapore,2000 ,4 ,CSBC (Kaohsiung),Rickmers Group
Container,Spirit of Mumbai,2262 ,TEU,30703 ,26047 ,Singapore,1999 ,12 ,CSBC (Kaohsiung),Rickmers Group
Container,AS Amalia,2202 ,TEU,30700 ,26047 ,Liberia,2003 ,8 ,CSBC (Kaohsiung),MPC Group
Container,MSC Mila,2078 ,TEU,30645 ,23540 ,Liberia,1995 ,11 ,Stocznia Gdynia,Chartworld Shpg.
Container,MSC Hina,2078 ,TEU,30621 ,23540 ,Liberia,1994 ,12 ,Stocznia Gdynia,Chartworld Shpg.
Container,Conti Salome,2122 ,TEU,30608 ,22801 ,Liberia,2007 ,3 ,Aker Ostsee,NSB Niederelbe
Container,Conti Elektra,2122 ,TEU,30608 ,22801 ,Liberia,2007 ,8 ,Aker Ostsee,NSB Niederelbe
Container,Georgia Trader,2122 ,TEU,30608 ,22801 ,Malta,2007 ,10 ,Aker Ostsee,Lagoa Shipping Corp.
Container,Conti Arabella,2122 ,TEU,30608 ,22801 ,Liberia,2007 ,12 ,Aker Ostsee,NSB Niederelbe
Container,Louisiana Trader,2122 ,TEU,30608 ,22801 ,Malta,2008 ,5 ,Aker Ostsee,Lagoa Shipping Corp.
Container,CMA CGM Matisse,2262 ,TEU,30600 ,25777 ,Cyprus,1999 ,11 ,CSBC (Keelung),Global Ship Lease
Container,Spirit of Piraeus,2262 ,TEU,30550 ,26047 ,Singapore,2001 ,2 ,CSBC (Kaohsiung),Rickmers Group
Container,CMA CGM Utrillo,2262 ,TEU,30508 ,25777 ,Cyprus,1999 ,12 ,CSBC (Keelung),Global Ship Lease
Container,Xin Feng Guang Zhou,1932 ,TEU,30494 ,22738 ,Peoples' Republic of China,1994 ,4 ,Halla Eng.,Trawind Shpg Log
Container,Hong Yuan 02,2006 ,TEU,30461 ,23734 ,Panama,1997 ,11 ,Stocznia Gdynia,Hongyuan Marine
Container,Delmas Keta,2207 ,TEU,30453 ,26047 ,Bahamas,2003 ,1 ,CSBC (Kaohsiung),Global Ship Lease
Container,Nicolas Delmas,2200 ,TEU,30453 ,26061 ,Bahamas,2002 ,5 ,CSBC (Kaohsiung),CMA-CGM
Container,Marie Delmas,2207 ,TEU,30450 ,26047 ,Bahamas,2002 ,1 ,CSBC (Kaohsiung),Global Ship Lease
Container,Kumasi,2207 ,TEU,30450 ,26047 ,Bahamas,2002 ,2 ,CSBC (Kaohsiung),Global Ship Lease
Container,Glory,2080 ,TEU,30450 ,23695 ,Antigua & Barbuda,1996 ,12 ,Stocznia Gdynia,Hansa Treuhand
Container,Primus,2080 ,TEU,30450 ,23695 ,Liberia,1997 ,4 ,Stocznia Gdynia,Hansa Treuhand
Container,CMA CGM Manet,2272 ,TEU,30442 ,26100 ,Cyprus,2001 ,6 ,CSBC (Keelung),Global Ship Lease
Container,CMA CGM La Tour,2272 ,TEU,30442 ,26100 ,Bahamas,2001 ,6 ,CSBC (Keelung),Global Ship Lease
Container,MSC Himanshi,2072 ,TEU,30432 ,23896 ,Liberia,1997 ,4 ,Stocznia Gdynia,Hans Peterson
Container,Julie Delmas,2207 ,TEU,30423 ,26047 ,Bahamas,2002 ,11 ,CSBC (Kaohsiung),Global Ship Lease
Container,Nexo Maersk,2320 ,TEU,30420 ,27733 ,Danish Int'l Register,2001 ,5 ,CSBC (Kaohsiung),A.P. Moller
Container,Nicolai Maersk,2320 ,TEU,30420 ,27733 ,Danish Int'l Register,2000 ,6 ,CSBC (Kaohsiung),A.P. Moller
Container,HS Master,2080 ,TEU,30416 ,23897 ,Liberia,1997 ,12 ,Stocznia Gdynia,Hansa Treuhand
Container,Champion,2080 ,TEU,30407 ,23897 ,Antigua & Barbuda,1998 ,3 ,Stocznia Gdynia,Hansa Treuhand
Container,Lobivia,2078 ,TEU,30400 ,23665 ,Liberia,2001 ,4 ,Stocznia Gdynia,"Dauelsberg, Herm"
Container,Aggeliki P.,2008 ,TEU,30360 ,23783 ,Liberia,1998 ,1 ,Stocznia Gdynia,Eurobulk Ltd.
Container,Mathilde Schulte,2339 ,TEU,30350 ,26287 ,Singapore,2015 ,3 ,Zhejiang Yangfan,Schulte Group
Container,Max Schulte,2339 ,TEU,30350 ,27279 ,Singapore,2015 ,4 ,Zhejiang Yangfan,Schulte Group
Container,Melchior Schulte,2339 ,TEU,30350 ,27279 ,Singapore,2015 ,5 ,Zhejiang Yangfan,Schulte Group
Container,Mia Schulte,2339 ,TEU,30350 ,26287 ,Singapore,2015 ,7 ,Zhejiang Yangfan,Schulte Group
Container,Diamantis P.,2008 ,TEU,30340 ,23809 ,Liberia,1998 ,11 ,Stocznia Gdynia,Eurobulk Ltd.
Container,Columba,2102 ,TEU,30300 ,23897 ,Antigua & Barbuda,1998 ,4 ,Stocznia Gdynia,Gebruder Winter
Container,Classica,2102 ,TEU,30300 ,23897 ,Antigua & Barbuda,1998 ,4 ,Stocznia Gdynia,Gebruder Winter
Container,Westerburg,2072 ,TEU,30291 ,23896 ,Liberia,1997 ,10 ,Stocznia Gdynia,Hans Peterson
Container,Westerhamm,2072 ,TEU,30259 ,23896 ,Liberia,1998 ,8 ,Stocznia Gdynia,Hans Peterson
Container,Santa Giulietta,2054 ,TEU,30252 ,21531 ,Germany,1997 ,3 ,Flender Werft,Reederei C-P Offen
Container,Wan Hai 301,2495 ,TEU,30250 ,26681 ,Singapore,2001 ,12 ,Naikai Zosen Setoda,Wan Hai Lines
Container,Wan Hai 305,2495 ,TEU,30246 ,26681 ,Singapore,2002 ,7 ,Naikai Zosen Setoda,Wan Hai Lines
Container,Wan Hai 303,2495 ,TEU,30240 ,26681 ,Singapore,2002 ,5 ,Naikai Zosen Setoda,Wan Hai Lines
Container,Shiba,2188 ,TEU,30238 ,23289 ,Iran,2010 ,5 ,ISOICO,HDS Lines
Container,Wan Hai 302,2495 ,TEU,30234 ,26681 ,Singapore,2002 ,3 ,Naikai Zosen Setoda,Wan Hai Lines
Container,Santa Giorgina,2054 ,TEU,30202 ,21300 ,Liberia,1997 ,11 ,Flender Werft,Reederei C-P Offen
Container,Nysted Maersk,2320 ,TEU,30194 ,27733 ,Danish Int'l Register,2001 ,8 ,CSBC (Kaohsiung),A.P. Moller
Container,Nele Maersk,2320 ,TEU,30194 ,27733 ,Danish Int'l Register,2000 ,4 ,CSBC (Kaohsiung),A.P. Moller
Container,Nora Maersk,2320 ,TEU,30194 ,27733 ,Danish Int'l Register,2000 ,9 ,CSBC (Kaohsiung),A.P. Moller
Container,Nicoline Maersk,2320 ,TEU,30191 ,27733 ,Danish Int'l Register,2000 ,8 ,CSBC (Kaohsiung),A.P. Moller
Container,Santa Giuliana,2054 ,TEU,30172 ,21531 ,Liberia,1996 ,11 ,Flender Werft,Reederei C-P Offen
Container,Shamim,2188 ,TEU,30146 ,23285 ,Iran,2004 ,8 ,Nordseewerke,HDS Lines
Container,Dole Chile,2046 ,TEU,30142 ,34840 ,Bahamas,1999 ,11 ,Howaldtswerke Werft,Dole Fresh Fruit Int
Container,Thorsky,2169 ,TEU,30135 ,21583 ,Liberia,1999 ,3 ,Flender Werft,Thor Dahl Shipping
Container,Dole Colombia,2046 ,TEU,30106 ,34840 ,Bahamas,1999 ,12 ,Howaldtswerke Werft,Dole Fresh Fruit Int
Container,Santa Giovanna,2054 ,TEU,30100 ,21531 ,Germany,1996 ,6 ,Flender Werft,Reederei C-P Offen
Container,Westwood Discovery,2169 ,TEU,30081 ,21583 ,Liberia,1998 ,3 ,Flender Werft,Reederei C-P Offen
Container,Westwood Pacific,2169 ,TEU,30081 ,21583 ,Germany,1998 ,7 ,Flender Werft,Reederei C-P Offen
Container,Santa Francesca,2169 ,TEU,30029 ,21583 ,Germany,1998 ,11 ,Flender Werft,Reederei C-P Offen
Container,Captain Costas,1742 ,TEU,30007 ,21053 ,Marshall Islands,1992 ,6 ,Flender Werft,Eurobulk Ltd.
Container,MSC Rhiannon,2078 ,TEU,29894 ,23652 ,Liberia,2001 ,1 ,Stocznia Gdynia,Unknown
Container,Westwood Cascade,2169 ,TEU,29700 ,21500 ,Liberia,1999 ,7 ,Flender Werft,Thor Dahl Shipping
Container,Santa Giannina,2054 ,TEU,29700 ,21300 ,Liberia,1997 ,7 ,Flender Werft,Reederei C-P Offen
Container,MSC Pylos,2098 ,TEU,29651 ,27103 ,Liberia,1991 ,12 ,Uljanik Brod.,Costamare Shipping
Container,Wan Hai 235,1368 ,TEU,29487 ,17751 ,Taiwan,2000 ,8 ,Naikai Zosen Setoda,Wan Hai Lines
Container,Baleen,2135 ,TEU,29304 ,24724 ,Liberia,1999 ,3 ,Imabari SB Marugame,SeaChange
Container,Kamala,2135 ,TEU,29277 ,24724 ,Liberia,1999 ,1 ,Imabari SB Marugame,SeaChange
Container,Niara,2135 ,TEU,29266 ,24724 ,Singapore,1999 ,5 ,Imabari SB Marugame,SeaChange
Container,MSC Tia,1835 ,TEU,29240 ,23722 ,Malta,1999 ,5 ,Stocznia Gdynia,Chartworld Shpg.
Container,MSC Lana,1835 ,TEU,29240 ,23722 ,Malta,1999 ,8 ,Stocznia Gdynia,Chartworld Shpg.
Container,AS Vega,1835 ,TEU,29240 ,23722 ,Liberia,2001 ,1 ,Stocznia Gdansk,MPC Group
Container,MSC Uma,1835 ,TEU,29240 ,23722 ,Malta,1999 ,1 ,Stocznia Gdynia,Chartworld Shpg.
Container,MSC Nora,1835 ,TEU,29240 ,23722 ,Malta,1999 ,3 ,Stocznia Gdynia,Chartworld Shpg.
Container,AS Pegasus,1835 ,TEU,29240 ,23722 ,Malta,1998 ,11 ,Stocznia Gdynia,Alpha Ship GmbH.
Container,Taurus,1835 ,TEU,29240 ,23722 ,Marshall Islands,1998 ,12 ,Stocznia Gdynia,Alpha Ship GmbH.
Container,AS Aries,1835 ,TEU,29229 ,23722 ,Liberia,2000 ,12 ,Stocznia Gdansk,MPC Group
Container,CMA CGM Cayenne,2100 ,TEU,29000 ,27100 ,United Kingdom,2015 ,7 ,Hyundai Mipo,CMA-CGM
Container,CMA CGM Marseille,2100 ,TEU,29000 ,27100 ,United Kingdom,2015 ,7 ,Hyundai Mipo,CMA-CGM
Container,Rajiv Gandhi,1869 ,TEU,28965 ,21963 ,India,1994 ,2 ,Hyundai HI,Shpg Corp of India
Container,Indira Gandhi,1869 ,TEU,28947 ,21963 ,India,1993 ,11 ,Hyundai HI,Shpg Corp of India
Container,Safmarine Cameroun,2500 ,TEU,28930 ,24488 ,Singapore,2004 ,5 ,Volkswerft,A.P. Moller
Container,Safmarine Nimba,2500 ,TEU,28930 ,24488 ,Singapore,2004 ,8 ,Volkswerft,A.P. Moller
Container,Safmarine Kuramo,2500 ,TEU,28930 ,24488 ,Singapore,2004 ,10 ,Volkswerft,A.P. Moller
Container,Lal Bahadur Shastri,1869 ,TEU,28902 ,21963 ,India,1993 ,10 ,Hyundai HI,Shpg Corp of India
Container,Kota Fajar,2135 ,TEU,28879 ,25479 ,Singapore,1999 ,1 ,Minami Nippon,Pacific Intl Lines
Container,PWM Valparaiso,2135 ,TEU,28876 ,25497 ,Vanuatu,1999 ,6 ,Minami Nippon,Masumoto Shpg Co
Container,Frisia Bonn,1970 ,TEU,28632 ,21842 ,Liberia,2010 ,3 ,Hyundai Mipo,Hartmann AG
Container,Frisia Nuernberg,1970 ,TEU,28627 ,21842 ,Liberia,2010 ,3 ,Hyundai Mipo,Hartmann AG
Container,R.J. Pfeiffer,2019 ,TEU,28555 ,31573 ,United States,1992 ,7 ,NASSCO,Matson Inc
Container,Tasinge Maersk,1839 ,TEU,28550 ,20842 ,Danish Int'l Register,1994 ,1 ,Odense Lindo,A.P. Moller
Container,Claes Maersk,1734 ,TEU,28550 ,20842 ,Danish Int'l Register,1994 ,3 ,Odense Lindo,A.P. Moller
Container,Cecilie Maersk,1734 ,TEU,28550 ,20842 ,Danish Int'l Register,1994 ,4 ,Odense Lindo,A.P. Moller
Container,KMTC Shanghai,1860 ,TEU,28499 ,20815 ,Panama,2004 ,2 ,Hanjin HI (Yeongdo),KMTC
Container,KMTC Portkelang,1860 ,TEU,28499 ,20815 ,South Korea,2004 ,4 ,Hanjin HI (Yeongdo),KMTC
Container,Thira,2113 ,TEU,28370 ,24053 ,Malta,1997 ,7 ,Daewoo (DSME),Goldenport Holdgs.
Container,Crusader,2045 ,TEU,28370 ,24053 ,Panama,1997 ,10 ,Daewoo (DSME),Mandarin Shpg. Ltd.
Container,Meratus Java,2045 ,TEU,28366 ,24053 ,Indonesia,1997 ,4 ,Daewoo (DSME),Pelayaran Meratus
Container,Meratus Jayapura,2109 ,TEU,28351 ,24053 ,Indonesia,1997 ,6 ,Daewoo (DSME),Pelayaran Meratus
Container,Centaur,2045 ,TEU,28351 ,24053 ,Panama,1997 ,9 ,Daewoo (DSME),Mandarin Shpg. Ltd.
Container,Spirit of Manila,2226 ,TEU,28337 ,25900 ,Singapore,2000 ,6 ,CSBC (Keelung),Rickmers Group
Container,Jona,2007 ,TEU,28325 ,23633 ,Madeira,2006 ,12 ,Sinopacific Zhejiang,Rickmers Group
Container,Esperanza N,2007 ,TEU,28325 ,23633 ,Cyprus,2008 ,1 ,Sinopacific Zhejiang,Navios Group
Container,O. M. Iridium,2007 ,TEU,28325 ,23633 ,Liberia,2008 ,4 ,Sinopacific Zhejiang,Reederei O. Marten
Container,O. M. Agarum,2007 ,TEU,28325 ,23633 ,Liberia,2008 ,4 ,Sinopacific Zhejiang,Reederei O. Marten
Container,Jin Shun He,2105 ,TEU,28293 ,24053 ,Peoples' Republic of China,1997 ,9 ,Daewoo (DSME),Fujian Zhonghang
Container,San Alessio,1819 ,TEU,28202 ,22914 ,Liberia,2008 ,5 ,Hyundai Mipo,Borealis Maritime
Container,Cap Portland,1819 ,TEU,28202 ,22914 ,Liberia,2007 ,7 ,Hyundai Mipo,Borealis Maritime
Container,Cap Palmerston,1819 ,TEU,28202 ,22914 ,Liberia,2007 ,8 ,Hyundai Mipo,Reederei C-P Offen
Container,Cap Pasley,1819 ,TEU,28202 ,22914 ,Liberia,2007 ,11 ,Hyundai Mipo,Borealis Maritime
Container,Cap Patton,1819 ,TEU,28202 ,22914 ,Liberia,2007 ,10 ,Hyundai Mipo,Reederei C-P Offen
Container,Cap Palliser,1819 ,TEU,28202 ,22914 ,Liberia,2007 ,12 ,Hyundai Mipo,Borealis Maritime
Container,San Alvaro,1819 ,TEU,28202 ,22914 ,Liberia,2007 ,12 ,Hyundai Mipo,Reederei C-P Offen
Container,San Amerigo,1819 ,TEU,28202 ,22914 ,Liberia,2008 ,2 ,Hyundai Mipo,Reederei C-P Offen
Container,San Andres,1819 ,TEU,28202 ,22914 ,Liberia,2008 ,2 ,Hyundai Mipo,Borealis Maritime
Container,San Antonio,1819 ,TEU,28202 ,22914 ,Liberia,2008 ,3 ,Hyundai Mipo,Reederei C-P Offen
Container,San Adriano,1819 ,TEU,28202 ,22914 ,Liberia,2008 ,3 ,Hyundai Mipo,Borealis Maritime
Container,San Aurelio,1819 ,TEU,28170 ,22914 ,Liberia,2008 ,5 ,Hyundai Mipo,Reederei C-P Offen
Container,EM Ithaki,2135 ,TEU,27600 ,25600 ,Liberia,1999 ,4 ,Minami Nippon,Eurobulk Ltd.
Container,Zhong Wai Yun Fu Zhou,1704 ,TEU,27390 ,19309 ,Peoples' Republic of China,2013 ,9 ,CSC Qingshan SY,Sinotrans & CSC
Container,Mukaddes Kalkavan,1878 ,TEU,26811 ,21092 ,Marshall Islands,2008 ,2 ,Sedef Gemi (Tuzla),Kasif Kalkavan Group
Container,Cafer Dede,1878 ,TEU,26811 ,21092 ,Marshall Islands,2008 ,7 ,Sedef Gemi (Tuzla),Kasif Kalkavan Group
Container,Ibrahim Dede,1878 ,TEU,26811 ,21092 ,Marshall Islands,2008 ,12 ,Sedef Gemi (Tuzla),Kasif Kalkavan Group
Container,Mustafa Dayi,1878 ,TEU,26811 ,21092 ,Turkey,2011 ,1 ,Sedef Gemi (Tuzla),Kasif Kalkavan Group
Container,Nevzat Kalkavan,1878 ,TEU,26811 ,21092 ,Turkey,2011 ,7 ,Sedef Gemi (Tuzla),Kasif Kalkavan Group
Container,Kaan Kalkavan,1878 ,TEU,26811 ,21092 ,Turkey,2012 ,5 ,Sedef Gemi (Tuzla),Kasif Kalkavan Group
Container,Maui,1635 ,TEU,26665 ,24544 ,United States,1978 ,5 ,Bath Ironworks,Matson Inc
Container,M.H. Thamrin,1644 ,TEU,26518 ,18161 ,Indonesia,2000 ,6 ,PT PAL Indonesia,Djakarta Lloyd
Container,Kauai,1702 ,TEU,26350 ,24559 ,United States,1980 ,8 ,Sun SB & DD,Matson Inc
Container,Oriental Mutiara,1799 ,TEU,26336 ,18037 ,Indonesia,1989 ,2 ,Bremer Vulkan,Salam Pacific
Container,MSC Ronit,1793 ,TEU,26288 ,18037 ,Panama,1990 ,7 ,Bremer Vulkan,MSC
Container,Scio Sun,1743 ,TEU,26288 ,18037 ,Liberia,1990 ,10 ,Bremer Vulkan,Varship Shipping Co.
Container,Oriental Ruby,1743 ,TEU,26288 ,18037 ,Indonesia,1989 ,12 ,Bremer Vulkan,Salam Pacific
Container,Oriental Jade,1743 ,TEU,26288 ,18037 ,Indonesia,1990 ,,Bremer Vulkan,Salam Pacific
Container,Helene J,1900 ,TEU,26262 ,18233 ,Antigua & Barbuda,1997 ,4 ,Meeres-Technik,Jungerhans & Co
Container,Klaus J,1900 ,TEU,26262 ,18233 ,Antigua & Barbuda,1997 ,7 ,Meeres-Technik,Jungerhans & Co
Container,Admiral Santosh,1906 ,TEU,26262 ,18166 ,Palau,1996 ,1 ,Meeres-Technik,Admiral Shipping
Container,Sam Ratulangi PB 1600,1644 ,TEU,26200 ,18161 ,Indonesia,2001 ,1 ,PT PAL Indonesia,Djakarta Lloyd
Container,Maersk Vilnius,1798 ,TEU,26036 ,20927 ,Singapore,2010 ,3 ,Dalian Shipbuilding,A.P. Moller
Container,Maersk Visby,1798 ,TEU,26036 ,20927 ,Singapore,2010 ,11 ,Dalian Shipbuilding,A.P. Moller
Container,Maersk Varna,1798 ,TEU,26036 ,20927 ,Singapore,2011 ,1 ,Dalian Shipbuilding,A.P. Moller
