Type,Name,Size,Unit,Dwt,GT,Flag,Built,Month,Builder,OwnerGroup
Container,Ever Lasting,8452 ,TEU,104409 ,98882 ,United Kingdom,2012 ,9 ,Samsung HI,Evergreen Marine
Container,Ever Leading,8452 ,TEU,104409 ,98882 ,United Kingdom,2012 ,8 ,Samsung HI,Evergreen Marine
Container,Ever Laurel,8452 ,TEU,104409 ,98882 ,Singapore,2012 ,9 ,Samsung HI,Evergreen Marine
Container,Ever Libra,8452 ,TEU,104409 ,98882 ,Taiwan,2012 ,10 ,Samsung HI,Evergreen Marine
Container,Ever Lawful,8452 ,TEU,104409 ,98882 ,Singapore,2012 ,11 ,Samsung HI,Evergreen Marine
Container,Ever Lissome,8508 ,TEU,104409 ,99998 ,United Kingdom,2014 ,5 ,CSBC (Kaohsiung),Evergreen Marine
Container,Ever Loading,8508 ,TEU,104409 ,99998 ,United Kingdom,2014 ,8 ,CSBC (Kaohsiung),Evergreen Marine
Container,Ever Lunar,8508 ,TEU,104409 ,100254 ,Taiwan,2015 ,1 ,CSBC (Kaohsiung),Evergreen Marine
Container,Ever Living,8508 ,TEU,104409 ,100254 ,Singapore,2013 ,9 ,CSBC (Kaohsiung),Evergreen Marine
Container,Ever Linking,8508 ,TEU,104409 ,100254 ,United Kingdom,2013 ,11 ,CSBC (Kaohsiung),Evergreen Marine
Container,Ever Lyric,8508 ,TEU,104367 ,99946 ,Taiwan,2015 ,4 ,CSBC (Kaohsiung),Evergreen Marine
Container,Ever Lovely,8508 ,TEU,104357 ,99946 ,Singapore,2015 ,6 ,CSBC (Kaohsiung),Evergreen Marine
Container,CMA CGM Arkansas,9300 ,TEU,104236 ,94440 ,Malta,2015 ,7 ,Samsung HI,BoCom Leasing
Container,Prague Express,8749 ,TEU,104014 ,93750 ,Germany,2010 ,3 ,Hyundai HI,Hapag-Lloyd
Container,Sofia Express,8749 ,TEU,104007 ,93750 ,Germany,2010 ,6 ,Hyundai HI,Hapag-Lloyd
Container,Frankfurt Express,8749 ,TEU,103994 ,93750 ,Germany,2010 ,4 ,Hyundai HI,Hapag-Lloyd
Container,Vancouver Express,8580 ,TEU,103773 ,91203 ,Malta,2010 ,1 ,Hyundai HI,Reederei C-P Offen
Container,Hanover Express,8749 ,TEU,103691 ,93811 ,Germany,2007 ,9 ,Hyundai HI,Hapag-Lloyd
Container,Bremen Express,8749 ,TEU,103691 ,93811 ,Germany,2008 ,1 ,Hyundai HI,Hapag-Lloyd
Container,Kuala Lumpur Express,8749 ,TEU,103691 ,93811 ,Germany,2008 ,4 ,Hyundai HI,Hapag-Lloyd
Container,Colombo Express,8749 ,TEU,103691 ,93811 ,Germany,2005 ,3 ,Hyundai HI,Hapag-Lloyd
Container,Kyoto Express,8749 ,TEU,103691 ,93750 ,Germany,2005 ,11 ,Hyundai HI,Hapag-Lloyd
Container,Chicago Express,8749 ,TEU,103691 ,93811 ,Germany,2006 ,3 ,Hyundai HI,Hapag-Lloyd
Container,Osaka Express,8749 ,TEU,103691 ,93811 ,Germany,2007 ,2 ,Hyundai HI,Hapag-Lloyd
Container,Budapest Express,8749 ,TEU,103662 ,93750 ,Germany,2010 ,3 ,Hyundai HI,Hapag-Lloyd
Container,Vienna Express,8749 ,TEU,103648 ,93750 ,Germany,2010 ,1 ,Hyundai HI,Hapag-Lloyd
Container,Nagoya Express,8749 ,TEU,103646 ,93750 ,Germany,2010 ,2 ,Hyundai HI,Hapag-Lloyd
Container,Tsingtao Express,8749 ,TEU,103631 ,93750 ,Germany,2007 ,4 ,Hyundai HI,Hapag-Lloyd
Container,YM Utility,8241 ,TEU,103614 ,90507 ,Liberia,2009 ,1 ,CSBC (Kaohsiung),Yang Ming
Container,YM Uniform,8241 ,TEU,103614 ,90507 ,Liberia,2009 ,3 ,CSBC (Kaohsiung),Yang Ming
Container,YM Uberty,8241 ,TEU,103614 ,90507 ,Liberia,2008 ,5 ,CSBC (Kaohsiung),Yang Ming
Container,YM Utopia,8241 ,TEU,103614 ,90507 ,Liberia,2008 ,8 ,CSBC (Kaohsiung),Yang Ming
Container,YM Upward,8241 ,TEU,103607 ,90507 ,Liberia,2008 ,9 ,CSBC (Kaohsiung),Yang Ming
Container,NYK Vega,9012 ,TEU,103310 ,97825 ,Panama,2006 ,12 ,Hyundai HI,Nippon Yusen Kaisha
Container,NYK Vesta,9012 ,TEU,103260 ,97825 ,Panama,2007 ,3 ,Hyundai HI,Nippon Yusen Kaisha
Container,YM Uniformity,8240 ,TEU,103235 ,90532 ,Taiwan,2012 ,6 ,CSBC (Kaohsiung),Yang Ming
Container,YM Ubiquity,8240 ,TEU,103235 ,90532 ,Peoples' Republic of China,2012 ,8 ,CSBC (Kaohsiung),Yang Ming
Container,YM Unanimity,8626 ,TEU,103235 ,90532 ,Taiwan,2012 ,10 ,CSBC (Kaohsiung),Yang Ming
Container,YM Upsurgence,8240 ,TEU,103235 ,90532 ,Taiwan,2012 ,12 ,CSBC (Kaohsiung),Yang Ming
Container,YM Unicorn,8240 ,TEU,103235 ,90532 ,Taiwan,2013 ,5 ,CSBC (Kaohsiung),Yang Ming
Container,NYK Virgo,9012 ,TEU,103207 ,97825 ,Panama,2007 ,5 ,Hyundai HI,Nippon Yusen Kaisha
Container,NYK Venus,9012 ,TEU,103207 ,97825 ,Panama,2007 ,3 ,Hyundai HI,Nippon Yusen Kaisha
Container,COSCO Vietnam,8495 ,TEU,102875 ,91051 ,Hong Kong,2011 ,4 ,Hyundai HI,Seaspan Corporation
Container,COSCO Japan,8495 ,TEU,102834 ,91051 ,Hong Kong,2010 ,3 ,Hyundai HI,Seaspan Corporation
Container,COSCO Malaysia,8495 ,TEU,102834 ,91051 ,Hong Kong,2010 ,5 ,Hyundai HI,Seaspan Corporation
Container,MSC Paris,8204 ,TEU,102761 ,89941 ,Madeira,2006 ,1 ,Hyundai HI,Peter Dohle Schiff.
Container,MSC Bilbao,8204 ,TEU,102759 ,89941 ,Madeira,2006 ,3 ,Hyundai HI,Peter Dohle Schiff.
Container,MSC Valencia,8204 ,TEU,102756 ,89941 ,Portugal,2006 ,1 ,Hyundai HI,Peter Dohle Schiff.
Container,COSCO Prince Rupert,8495 ,TEU,102742 ,91051 ,Hong Kong,2011 ,3 ,Hyundai HI,Seaspan Corporation
Container,COSCO Korea,8495 ,TEU,102710 ,91051 ,Hong Kong,2010 ,4 ,Hyundai HI,Seaspan Corporation
Container,Xin Ou Zhou,8530 ,TEU,102460 ,90757 ,Peoples' Republic of China,2007 ,11 ,Hudong Zhonghua,China Shipping Group
Container,Xin Ya Zhou,8530 ,TEU,102453 ,90757 ,Peoples' Republic of China,2007 ,9 ,Hudong Zhonghua,China Shipping Group
Container,Xin Da Yang Zhou,8530 ,TEU,102418 ,90757 ,Peoples' Republic of China,2009 ,4 ,Hudong Zhonghua,China Shipping Group
Container,Xin Mei Zhou,8530 ,TEU,102396 ,90757 ,Peoples' Republic of China,2008 ,4 ,Hudong Zhonghua,China Shipping Group
Container,Xin Fei Zhou,8530 ,TEU,102379 ,90757 ,Peoples' Republic of China,2008 ,12 ,Hudong Zhonghua,China Shipping Group
Container,Maersk Stepnica,8379 ,TEU,102367 ,93750 ,Danish Int'l Register,2008 ,3 ,Hyundai HI,A.P. Moller
Container,Maersk Salalah,8379 ,TEU,102367 ,93750 ,Danish Int'l Register,2008 ,7 ,Hyundai HI,A.P. Moller
Container,Maersk Savannah,8379 ,TEU,102367 ,93750 ,Danish Int'l Register,2008 ,10 ,Hyundai HI,A.P. Moller
Container,Maersk Salina,8379 ,TEU,102367 ,88600 ,Hong Kong,2008 ,9 ,Hyundai Samho HI,A.P. Moller
Container,Maersk Stockholm,8379 ,TEU,102367 ,88600 ,Hong Kong,2008 ,7 ,Hyundai Samho HI,A.P. Moller
Container,Navarino,8531 ,TEU,102302 ,91354 ,Greece,2010 ,3 ,Hudong Zhonghua,Costamare Shipping
Container,Seattle Express,8580 ,TEU,102250 ,93750 ,Malta,2009 ,12 ,Hyundai HI,Reederei C-P Offen
Container,CMA CGM Tosca,8448 ,TEU,101818 ,91410 ,France,2005 ,12 ,Hyundai Samho HI,CMA-CGM
Container,CMA CGM La Traviata,8448 ,TEU,101818 ,91410 ,France,2006 ,3 ,Hyundai Samho HI,CMA-CGM
Container,CMA CGM Fidelio,9415 ,TEU,101810 ,91410 ,France,2006 ,5 ,Hyundai HI,CMA-CGM
Container,CMA CGM Nabucco,8488 ,TEU,101810 ,91410 ,France,2006 ,2 ,Hyundai HI,CMA-CGM
Container,CMA CGM Otello,8488 ,TEU,101810 ,91410 ,France,2005 ,11 ,Hyundai HI,CMA-CGM
Container,CMA CGM Rigoletto,9415 ,TEU,101810 ,91410 ,France,2006 ,10 ,Hyundai HI,CMA-CGM
Container,CSCL Oceania,8468 ,TEU,101810 ,90645 ,Hong Kong,2004 ,12 ,Samsung HI,Seaspan Corporation
Container,CMA CGM Hugo,8189 ,TEU,101662 ,88600 ,Germany,2004 ,7 ,Hyundai HI,Conti Reederei
Container,MSC Texas,8189 ,TEU,101662 ,88600 ,Germany,2004 ,9 ,Hyundai HI,NSB Niederelbe
Container,Pacific Link,8819 ,TEU,101662 ,88600 ,Germany,2004 ,11 ,Hyundai HI,NSB Niederelbe
Container,CMA CGM Vivaldi,8221 ,TEU,101662 ,88600 ,Marshall Islands,2004 ,11 ,Hyundai HI,MC Seamax Shipping
Container,CSCL Africa,8468 ,TEU,101612 ,90645 ,Hong Kong,2005 ,1 ,Samsung HI,Seaspan Corporation
