Type,Name,Size,Unit,Dwt,GT,Flag,Built,Month,Builder,OwnerGroup
Container,MSC Filomena,12552 ,TEU,142388 ,140259 ,Liberia,2010 ,12 ,Samsung HI,Peter Dohle Schiff.
Container,MSC Faustina,12552 ,TEU,142388 ,140259 ,Liberia,2011 ,4 ,Samsung HI,Peter Dohle Schiff.
Container,MSC Fillippa,12552 ,TEU,142388 ,140259 ,Liberia,2011 ,6 ,Samsung HI,Peter Dohle Schiff.
Container,Maersk Edinburgh,13092 ,TEU,142105 ,141716 ,Marshall Islands,2010 ,7 ,Hyundai HI,Rickmers Group
Container,Maersk Emden,13092 ,TEU,142105 ,141716 ,Marshall Islands,2010 ,7 ,Hyundai HI,Rickmers Group
Container,Maersk Eindhoven,13092 ,TEU,142105 ,141716 ,Marshall Islands,2010 ,8 ,Hyundai HI,Rickmers Group
Container,Maersk Essen,13092 ,TEU,142105 ,141716 ,Marshall Islands,2010 ,8 ,Hyundai HI,Rickmers Group
Container,Hamburg Express,13169 ,TEU,142092 ,142295 ,Germany,2012 ,7 ,Hyundai HI,Hapag-Lloyd
Container,Basle Express,13169 ,TEU,142051 ,142295 ,Germany,2012 ,11 ,Hyundai HI,Hapag-Lloyd
Container,Ludwigshafen Express,13169 ,TEU,142036 ,142295 ,Germany,2014 ,4 ,Hyundai HI,Hapag-Lloyd
Container,Ulsan Express,13169 ,TEU,142024 ,142295 ,Germany,2014 ,4 ,Hyundai HI,Hapag-Lloyd
Container,Essen Express,13169 ,TEU,142022 ,142295 ,Germany,2013 ,5 ,Hyundai HI,Hapag-Lloyd
Container,Antwerpen Express,13169 ,TEU,142020 ,142295 ,Germany,2013 ,6 ,Hyundai HI,Hapag-Lloyd
Container,Hong Kong Express,13169 ,TEU,142018 ,142295 ,Germany,2013 ,2 ,Hyundai HI,Hapag-Lloyd
Container,Leverkusen Express,13169 ,TEU,142007 ,142295 ,Germany,2014 ,3 ,Hyundai HI,Hapag-Lloyd
Container,Hyundai Together,12565 ,TEU,141550 ,142400 ,Liberia,2012 ,2 ,Hyundai Samho HI,Danaos Shpg.
Container,Hyundai Tenacity,12565 ,TEU,141550 ,141770 ,Liberia,2012 ,3 ,Hyundai Samho HI,Danaos Shpg.
Container,Hyundai Smart,12565 ,TEU,141458 ,141770 ,Greece,2012 ,5 ,Hyundai Samho HI,Danaos Shpg.
Container,Maersk Edison,13092 ,TEU,141448 ,141649 ,United Kingdom,2011 ,1 ,Hyundai Samho HI,Zodiac Maritime Agy
Container,Maersk Enfield,13092 ,TEU,141406 ,141649 ,Singapore,2011 ,5 ,Hyundai Samho HI,Eastern Pacific Shpg
Container,Maersk Eubank,13092 ,TEU,141398 ,141649 ,Singapore,2011 ,3 ,Hyundai Samho HI,Eastern Pacific Shpg
Container,Maersk Erving,13092 ,TEU,141377 ,141649 ,United Kingdom,2011 ,3 ,Hyundai Samho HI,Zodiac Maritime Agy
Container,Hyundai Speed,12565 ,TEU,141356 ,140979 ,Greece,2012 ,6 ,Hyundai Samho HI,Danaos Shpg.
Container,MSC Regulus,13092 ,TEU,141184 ,141635 ,Liberia,2012 ,5 ,Hyundai HI,SinOceanic Shipping
Container,MSC Renee,13092 ,TEU,141184 ,141635 ,Liberia,2012 ,5 ,Hyundai HI,Blue Star Holding
Container,MSC Margrit,13092 ,TEU,141184 ,141635 ,Liberia,2012 ,6 ,Hyundai HI,Blue Star Holding
Container,MSC Cristina,13092 ,TEU,140989 ,141635 ,Liberia,2011 ,12 ,Hyundai HI,Blue Star Holding
Container,MSC Benedetta,13092 ,TEU,140989 ,141635 ,Luxembourg,2011 ,11 ,Hyundai HI,Blue Star Holding
Container,MSC Vega,13092 ,TEU,140989 ,141635 ,Liberia,2012 ,1 ,Hyundai HI,SinOceanic Shipping
Container,MSC Altair,13092 ,TEU,140989 ,141635 ,Liberia,2012 ,3 ,Hyundai HI,SinOceanic Shipping
Container,MSC Capella,13092 ,TEU,140989 ,141635 ,Panama,2012 ,3 ,Hyundai HI,MSC
Container,Hanjin Green Earth,13092 ,TEU,140973 ,141754 ,Isle of Man,2013 ,4 ,Hyundai HI,Hanjin Group
Container,Hanjin Sooho,13092 ,TEU,140973 ,141754 ,Isle of Man,2012 ,3 ,Hyundai HI,Hanjin Group
